LifeStage,ESU,MA,Stratum,CohoGrpID,PopGrp,SiteID,ReachID,Segment,ID_Num,COMID,Reach,Start,End_,Tribof,JuvYr,Juv/km,status,STRM_ORDER,StrmSlope,MaxGradD,WidthM,OUT_DIST,CLASS_Rank,StrmPow,MAnnSed,Barriers,SolMean,MWMT_Index,W3Dppt,SprPpt,IP_COHO,UTM_E,UTM_N
rear,OC,2-MC,Mid-Coast,8,Yaquina,3390,25024.69922,2,3390,23881992,Oglesby Cr,"Oglesby Cr, Trib A",Headwaters,Little Elk Cr,2001,16,Snorkeled,2,0.058945172,0.03613,2.601999998,65.4240036,1,487.0490112,156666,4,1515.194946,18.67726898,51.95999908,191.3200073,0.386,442396,4943036
rear,OC,2-MC,Mid-Coast,8,Yaquina,3390,25024.69922,2,3390,23881992,Oglesby Cr,"Oglesby Cr, Trib A",Headwaters,Little Elk Cr,2002,78,Snorkeled,2,0.058945172,0.03613,2.601999998,65.4240036,1,487.0490112,156666,4,1515.194946,20.52114677,66.73999786,173.5099945,0.386,442396,4943036
rear,OC,2-MC,Mid-Coast,8,Yaquina,3390,25024.69922,2,3390,23881992,Oglesby Cr,"Oglesby Cr, Trib A",Headwaters,Little Elk Cr,2003,111,Snorkeled,2,0.058945172,0.03613,2.601999998,65.4240036,1,487.0490112,156666,4,1515.194946,20.71309662,77.30999756,261.9200134,0.386,442396,4943036
rear,OC,2-MC,Mid-Coast,8,Yaquina,3390,25024.69922,2,3390,23881992,Oglesby Cr,"Oglesby Cr, Trib A",Headwaters,Little Elk Cr,2004,70,Snorkeled,2,0.058945172,0.03613,2.601999998,65.4240036,1,487.0490112,156666,4,1515.194946,21.45762825,75.83000183,174.7299957,0.386,442396,4943036
rear,OC,2-MC,Mid-Coast,8,Yaquina,3390,25024.69922,2,3390,23881992,Oglesby Cr,"Oglesby Cr, Trib A",Headwaters,Little Elk Cr,2005,54,Snorkeled,2,0.058945172,0.03613,2.601999998,65.4240036,1,487.0490112,156666,4,1515.194946,20.67238045,76.66999817,257.730011,0.386,442396,4943036
rear,OC,2-MC,Mid-Coast,8,Yaquina,3390,25024.69922,2,3390,23881992,Oglesby Cr,"Oglesby Cr, Trib A",Headwaters,Little Elk Cr,2006,148,Snorkeled,2,0.058945172,0.03613,2.601999998,65.4240036,1,487.0490112,156666,4,1515.194946,20.88177872,92.43000031,158.5500031,0.386,442396,4943036
rear,OC,2-MC,Mid-Coast,8,Yaquina,3395,25029,1,3395,23882044,Little Elk Cr,Miller Cr,Austin Cr,Yaquina R,2007,153,Snorkeled,4,0.00346522,0.045669999,8.003000259,66.6220016,1,198.5140076,156666,4,1590.136963,21.76023293,86.80999756,170.9600067,0.982,445109,4940881
rear,OC,2-MC,Mid-Coast,8,Yaquina,40988,25029.90039,1,40988,23882042,Little Elk Cr,Cline Cr,Headwaters,Yaquina R,2013,750,Snorkeled,3,0.042994902,0.045669999,4.647999763,67.9449997,1,552.3129883,156666,4,1850.843994,19.95081711,79.25,249.5,0.897,446100,4941096
rear,OC,2-MC,Mid-Coast,8,Yaquina,3402,25033,2,3402,23881898,Bales Cr,"Bales Cr, E Fk",Headwaters,Yaquina R,2004,287,Snorkeled,3,0.06089792,0.06543,3.237999916,65.6719971,1,1702.915039,129870,4,1271.194946,20.59684372,81.55000305,177.6600037,0.126,440031,4947708
rear,OC,2-MC,Mid-Coast,8,Yaquina,3406,25035.69922,2,3406,23881106,Buttermilk Cr,"Buttermilk Cr, Trib A",Headwaters,Yaquina R,2007,0,Snorkeled,3,0.03203956,0.046890002,3.660000086,69.1529999,2,652.1920166,129870,5,1117.696045,20.01416588,71.66999817,144.1499939,0.854,444959,4944039
rear,OC,2-MC,Mid-Coast,8,Yaquina,3411,25039.80078,1,3411,23881942,Randall Cr,Buckhorn Cr,Headwaters,Yaquina R,2002,11,Snorkeled,2,0.045470409,0.141240001,3.012000084,73.1330032,2,1369.062988,129870,5,1146.238037,19.35787773,79.90000153,178.8600006,0.186,447797,4946699
rear,OC,2-MC,Mid-Coast,8,Yaquina,3411,25039.80078,1,3411,23881942,Randall Cr,Buckhorn Cr,Headwaters,Yaquina R,2011,5,Snorkeled,2,0.045470409,0.141240001,3.012000084,73.1330032,2,1369.062988,129870,5,1146.238037,17.16621971,101.9499969,330.0100098,0.186,447797,4946699
rear,OC,2-MC,Mid-Coast,8,Yaquina,3429,25046,2,3429,23880768,Yaquina R,Spilde Cr,Little Yaquina R,Pacific Ocean,2009,788,Snorkeled,4,0.00479092,0.046890002,12.35900021,78.3359985,2,73.34999847,142057,6,1679.805054,21.57454681,101.6600037,231.4799957,0.993,451878,4944697
rear,OC,2-MC,Mid-Coast,8,Yaquina,3429,25046,2,3429,23880768,Yaquina R,Spilde Cr,Little Yaquina R,Pacific Ocean,2012,589,Snorkeled,4,0.00479092,0.046890002,12.35900021,78.3359985,2,73.34999847,142057,6,1679.805054,19.93862534,194.4900055,233.4400024,0.993,451878,4944697
rear,OC,2-MC,Mid-Coast,9,Beaver,3229,24918,0,3229,23886532,Beaver Cr,Worth Cr,Elkhorn Cr,Beaver Cr,2003,189,Snorkeled,5,1.00E-05,0.01375,14.89700031,8.5279999,1,161.7740021,441905,2,1947.589966,19.80966377,92.25,281.8999939,0.86,419100,4928865
rear,OC,2-MC,Mid-Coast,9,Beaver,3231,24919.19922,3,3231,23887088,Elkhorn Cr,"Elkhorn Cr, Trib B (Cougar Cr)","Elkhorn Cr, Trib C",Beaver Cr,1999,284,Snorkeled,4,0.01653569,0.05861,7.28000021,12.5439997,1,4152.787109,441905,2,1824.917969,16.12830925,160.5299988,231.5099945,0.81,422014,4927816
rear,OC,2-MC,Mid-Coast,9,Beaver,3231,24919.19922,3,3231,23887088,Elkhorn Cr,"Elkhorn Cr, Trib B (Cougar Cr)","Elkhorn Cr, Trib C",Beaver Cr,2002,1342,Snorkeled,4,0.01653569,0.05861,7.28000021,12.5439997,1,4152.787109,441905,2,1824.917969,17.36597443,83.16999817,201.1799927,0.81,422014,4927816
rear,OC,2-MC,Mid-Coast,9,Beaver,3231,24919.19922,3,3231,23887088,Elkhorn Cr,"Elkhorn Cr, Trib B (Cougar Cr)","Elkhorn Cr, Trib C",Beaver Cr,2005,832,Snorkeled,4,0.01653569,0.05861,7.28000021,12.5439997,1,4152.787109,441905,2,1824.917969,17.08418465,89.73000336,312.7999878,0.81,422014,4927816
rear,OC,2-MC,Mid-Coast,9,Beaver,3231,24919.19922,3,3231,23887088,Elkhorn Cr,"Elkhorn Cr, Trib B (Cougar Cr)","Elkhorn Cr, Trib C",Beaver Cr,2008,807,Snorkeled,4,0.01653569,0.05861,7.28000021,12.5439997,1,4152.787109,441905,2,1824.917969,15.65865993,116.9599991,192.9799957,0.81,422014,4927816
rear,OC,2-MC,Mid-Coast,9,Beaver,3231,24919.19922,3,3231,23887088,Elkhorn Cr,"Elkhorn Cr, Trib B (Cougar Cr)","Elkhorn Cr, Trib C",Beaver Cr,2011,380,Snorkeled,4,0.01653569,0.05861,7.28000021,12.5439997,1,4152.787109,441905,2,1824.917969,15.89072227,122.3199997,329.7900085,0.81,422014,4927816
rear,OC,2-MC,Mid-Coast,9,Beaver,3231,24919.19922,3,3231,23887088,Elkhorn Cr,"Elkhorn Cr, Trib B (Cougar Cr)","Elkhorn Cr, Trib C",Beaver Cr,2014,453,Snorkeled,4,0.01653569,0.05861,7.28000021,12.5439997,1,4152.787109,441905,2,1824.917969,17.54830742,67.61000061,267.4899902,0.81,422014,4927816
rear,OC,2-MC,Mid-Coast,9,Beaver,40486,24923,5,40486,23887128,Peterson Cr,Mouth,Headwaters,"Beaver Cr, N Fk",2011,38,Snorkeled,2,0.033157758,0.063000001,3.121999979,15.6230001,1,27.41200066,441905,1,1672.748047,15.71554279,118.6299973,335.6600037,0.531,422259,4932753
rear,OC,2-MC,Mid-Coast,9,Beaver,3247,24924,2,3247,23886536,"Beaver Cr, N Fk",Peterson Cr,"Beaver Cr, N Fk, Trib A",Beaver Cr,2007,1213,Snorkeled,4,0.0074367,0.071160004,11.39999962,15.0740004,1,48.91799927,441905,1,1973.621948,19.44279289,82.68000031,169.2200012,0.633,421949,4930652
rear,OC,2-MC,Mid-Coast,9,Beaver,3249,24924.80078,2,3249,23886608,"Beaver Cr, N Fk, Trib G",Mouth,Headwaters,"Beaver Cr, N Fk",2007,65,Snorkeled,2,0.047235232,0.112520002,3.563999891,21.3840008,1,1474.741943,441905,2,1858.115967,15.57983494,82.68000031,169.2200012,0.281,426312,4931636
rear,OC,2-MC,Mid-Coast,9,Beaver,3249,24924.80078,2,3249,23886608,"Beaver Cr, N Fk, Trib G",Mouth,Headwaters,"Beaver Cr, N Fk",2008,4,Snorkeled,2,0.047235232,0.112520002,3.563999891,21.3840008,1,1474.741943,441905,2,1858.115967,13.86083698,114.6100006,204.0099945,0.281,426312,4931636
rear,OC,2-MC,Mid-Coast,9,Beaver,3249,24924.80078,2,3249,23886608,"Beaver Cr, N Fk, Trib G",Mouth,Headwaters,"Beaver Cr, N Fk",2009,102,Snorkeled,2,0.047235232,0.112520002,3.563999891,21.3840008,1,1474.741943,441905,2,1858.115967,14.7044611,102.6299973,264.6300049,0.281,426312,4931636
rear,OC,2-MC,Mid-Coast,9,Beaver,3249,24924.80078,2,3249,23886608,"Beaver Cr, N Fk, Trib G",Mouth,Headwaters,"Beaver Cr, N Fk",2010,50,Snorkeled,2,0.047235232,0.112520002,3.563999891,21.3840008,1,1474.741943,441905,2,1858.115967,13.62044907,79.02999878,381.1799927,0.281,426312,4931636
rear,OC,2-MC,Mid-Coast,9,Beaver,3249,24924.80078,2,3249,23886608,"Beaver Cr, N Fk, Trib G",Mouth,Headwaters,"Beaver Cr, N Fk",2011,29,Snorkeled,2,0.047235232,0.112520002,3.563999891,21.3840008,1,1474.741943,441905,2,1858.115967,13.66127014,118.6299973,335.6600037,0.281,426312,4931636
rear,OC,2-MC,Mid-Coast,9,Beaver,3249,24924.80078,2,3249,23886608,"Beaver Cr, N Fk, Trib G",Mouth,Headwaters,"Beaver Cr, N Fk",2012,90,Snorkeled,2,0.047235232,0.112520002,3.563999891,21.3840008,1,1474.741943,441905,2,1858.115967,14.15111637,193.0800018,329.2099915,0.281,426312,4931636
rear,OC,2-MC,Mid-Coast,9,Beaver,3249,24924.80078,2,3249,23886608,"Beaver Cr, N Fk, Trib G",Mouth,Headwaters,"Beaver Cr, N Fk",2013,133,Snorkeled,2,0.047235232,0.112520002,3.563999891,21.3840008,1,1474.741943,441905,2,1858.115967,14.53210831,79.13999939,266.9299927,0.281,426312,4931636
rear,OC,2-MC,Mid-Coast,9,Beaver,3249,24924.80078,2,3249,23886608,"Beaver Cr, N Fk, Trib G",Mouth,Headwaters,"Beaver Cr, N Fk",2014,1,Snorkeled,2,0.047235232,0.112520002,3.563999891,21.3840008,1,1474.741943,441905,2,1858.115967,15.33944702,73.48999786,267.5799866,0.281,426312,4931636
rear,OC,2-MC,Mid-Coast,9,Beaver,205161,24924.90039,1,205161,23886628,"Beaver Cr, N Fk",Trib G,Trib H,Beaver Cr,2008,0,Snorkeled,3,0.086630881,0.092969999,3.905999899,20.8220005,1,3191.251953,441905,2,2065.566895,15.69663143,121.5999985,209.0700073,0.136,425948,4930006
rear,OC,2-MC,Mid-Coast,9,Beaver,1949,24924.90039,2,1949,23886628,"Beaver Cr, N Fk",Trib G,Trib H,Beaver Cr,2009,69,Snorkeled,3,0.086630881,0.092969999,3.805999994,20.9220009,1,3191.251953,441905,2,2065.566895,16.86472893,104.6399994,258.0499878,0.54294,425950,4929966
rear,OC,2-MC,Mid-Coast,9,Beaver,1949,24924.90039,2,1949,23886628,"Beaver Cr, N Fk",Trib G,Trib H,Beaver Cr,2012,138,Snorkeled,3,0.086630881,0.092969999,3.805999994,20.9220009,1,3191.251953,441905,2,2065.566895,15.42591286,191.3600006,338.8800049,0.54294,425950,4929966
rear,OC,2-MC,Mid-Coast,10,Alsea,2969,0,0,2969,23886866,,,,,2002,0,Snorkeled,2,0.077303343,0.195820004,1.718999982,43.8419991,1,1458.583984,457768,2,1576.274048,18.74273491,90.38999939,223.3099976,0.463176471,429744,4909689
rear,OC,2-MC,Mid-Coast,10,Alsea,35004,0,0,35004,23886392,,,,,2007,54,Snorkeled,6,0.00160546,0.035080001,32.875,66.572998,1,307.4110107,745921,3,1778.862061,25.19569206,84.20999908,135.6300049,0.626,445460,4911338
rear,OC,2-MC,Mid-Coast,10,Alsea,35004,0,0,35004,23886392,,,,,2008,0,Snorkeled,6,0.00160546,0.035080001,32.875,66.572998,1,307.4110107,745921,3,1778.862061,23.13543892,93.52999878,171.8600006,0.626,445460,4911338
rear,OC,2-MC,Mid-Coast,10,Alsea,35004,0,0,35004,23886392,,,,,2009,87,Snorkeled,6,0.00160546,0.035080001,32.875,66.572998,1,307.4110107,745921,3,1778.862061,24.13659286,80.22000122,245.5399933,0.626,445460,4911338
rear,OC,2-MC,Mid-Coast,10,Alsea,35272,0,0,35272,23886396,,,,,2008,0,Snorkeled,6,0.00165264,0.035080001,32.47999954,72.9420013,1,55.30400085,745921,4,1762.292969,23.64436913,93.22000122,144.5,1,448325,4912748
rear,OC,2-MC,Mid-Coast,10,Alsea,35281,0,0,35281,23886372,,,,,2008,0,Snorkeled,6,0.00067815,0.035080001,38.54299927,41.6590004,1,3017.454102,745921,3,1831.347046,21.27117348,105.9700012,197.8399963,0.623,434091,4912663
rear,OC,2-MC,Mid-Coast,10,Alsea,35472,0,0,35472,23886392,,,,,2008,0,Snorkeled,6,0.00160546,0.035080001,32.86299896,67.0699997,1,307.4110107,745921,3,1778.862061,23.13543892,93.52999878,171.8600006,0.63,445247,4911704
rear,OC,2-MC,Mid-Coast,10,Alsea,36061,0,0,36061,23886430,,,,,2009,904,Snorkeled,5,0.00329858,0.035080001,25.17200089,82.1709976,1,1590.770996,298693,4,1795.688965,23.63056946,79.55999756,207,0.617,454483,4915728
rear,OC,2-MC,Mid-Coast,10,Alsea,36995,0,0,36995,23886392,,,,,2007,324,Snorkeled,6,0.00160546,0.035080001,32.91999817,65.8889999,1,307.4110107,745921,3,1778.862061,25.19569206,84.20999908,135.6300049,0.617,445866,4910713
rear,OC,2-MC,Mid-Coast,10,Alsea,39580,0,0,39580,23886800,,,,,2007,23,Snorkeled,3,0.172155216,0.035080001,4.664999962,48.7910004,1,2723.208008,745921,3,2290.690918,18.04646873,92.41000366,151.9400024,0.643,438781,4914121
rear,OC,2-MC,Mid-Coast,10,Alsea,2879,24629,0,2879,23886658,"Trout Cr, E Fk",Mouth,Headwaters,Trout Cr,2006,1,Snorkeled,3,0.091758132,0.089819998,5.25,25.0650005,1,1171.151978,577373,2,2574.746094,17.6371212,106.9000015,196.6600037,0.508,424688,4925135
rear,OC,2-MC,Mid-Coast,10,Alsea,2880,24630,3,2880,23886650,Trout Cr,"Trout Cr, E Fk","Trout Cr, Trib D",Drift Cr,1998,416,Snorkeled,4,0.036417309,0.062430002,7.454999924,28.2730007,1,909.9899902,577373,2,2234.530029,19.00819206,75.58000183,236.9299927,0.56,425614,4926497
rear,OC,2-MC,Mid-Coast,10,Alsea,2880,24630,3,2880,23886650,Trout Cr,"Trout Cr, E Fk","Trout Cr, Trib D",Drift Cr,2001,1360,Snorkeled,4,0.036417309,0.062430002,7.454999924,28.2730007,1,909.9899902,577373,2,2234.530029,17.29169655,84.98000336,255.9600067,0.56,425614,4926497
rear,OC,2-MC,Mid-Coast,10,Alsea,2880,24630,3,2880,23886650,Trout Cr,"Trout Cr, E Fk","Trout Cr, Trib D",Drift Cr,2004,860,Snorkeled,4,0.036417309,0.062430002,7.454999924,28.2730007,1,909.9899902,577373,2,2234.530029,19.754076,102.6299973,205.1000061,0.56,425614,4926497
rear,OC,2-MC,Mid-Coast,10,Alsea,2880,24630,3,2880,23886650,Trout Cr,"Trout Cr, E Fk","Trout Cr, Trib D",Drift Cr,2007,559,Snorkeled,4,0.036417309,0.062430002,7.454999924,28.2730007,1,909.9899902,577373,2,2234.530029,19.60891724,89.76000214,178.5599976,0.56,425614,4926497
rear,OC,2-MC,Mid-Coast,10,Alsea,2880,24630,3,2880,23886650,Trout Cr,"Trout Cr, E Fk","Trout Cr, Trib D",Drift Cr,2010,485,Snorkeled,4,0.036417309,0.062430002,7.454999924,28.2730007,1,909.9899902,577373,2,2234.530029,17.08936501,81.06999969,402.9700012,0.56,425614,4926497
rear,OC,2-MC,Mid-Coast,10,Alsea,2880,24630,3,2880,23886650,Trout Cr,"Trout Cr, E Fk","Trout Cr, Trib D",Drift Cr,2013,465,Snorkeled,4,0.036417309,0.062430002,7.454999924,28.2730007,1,909.9899902,577373,2,2234.530029,18.36918068,83.76999664,297.5899963,0.56,425614,4926497
rear,OC,2-MC,Mid-Coast,10,Alsea,2884,24640,2,2884,23886578,Gold Cr,Mouth,Headwaters,Drift Cr,1999,0,Snorkeled,3,0.068949193,0.110490002,5.723999977,40.1389999,1,4353.13916,407883,2,2378.14502,13.7992363,200.5099945,284.9599915,0.684076923,431377,4923104
rear,OC,2-MC,Mid-Coast,10,Alsea,2890,24645,1,2890,23887124,Flynn Cr,Mouth,"Flynn Cr, Trib A",Meadow Cr,2001,501,Snorkeled,4,0.020234991,0.060649998,5.287000179,46.8899994,1,60.44200134,407883,2,2126.839111,17.15753555,102.3300018,278.8200073,0.565,432310,4931734
rear,OC,2-MC,Mid-Coast,10,Alsea,2891,24645,1,2891,23887124,Flynn Cr,Mouth,"Flynn Cr, Trib A",Meadow Cr,2009,466,Snorkeled,4,0.020234991,0.060649998,6.239999771,45.6069984,1,60.44200134,407883,2,2126.839111,19.01535988,118.8899994,315.8399963,0.945,431705,4930673
rear,OC,2-MC,Mid-Coast,10,Alsea,2893,24645,2.0999999,2893,23887124,Flynn Cr,Mouth,"Flynn Cr, Trib A",Meadow Cr,2013,344,Snorkeled,2,0.020234991,0.060649998,3.812999964,47.6669998,1,60.44200134,407883,2,2126.839111,18.60298729,80.95999908,336.6700134,0.684076923,432023,4932326
rear,OC,2-MC,Mid-Coast,10,Alsea,2892,24645.69922,2,2892,23887124,Flynn Cr,"Flynn Cr, Trib A",Headwaters,Meadow Cr,2006,1056,Snorkeled,2,0.020234991,0.060649998,3.128000021,48.1809998,1,60.44200134,407883,2,2126.839111,19.48219109,100.9300003,188.0500031,0.776,431940,4932892
rear,OC,2-MC,Mid-Coast,10,Alsea,2898,24648.69922,2,2898,23886508,Horse Cr,"Horse Cr, Trib A",Headwaters,Meadow Cr,2005,15,Snorkeled,2,0.027553391,0.060649998,2.703999996,49.1479988,1,579.7280273,407883,4,1450.916992,18.31560707,112.2799988,366.4899902,0.372,428210,4931393
rear,OC,2-MC,Mid-Coast,10,Alsea,2902,24651.19922,2,2902,23886498,Cape Horn Cr,Mouth,Gopher Cr,Drift Cr,2005,1012,Snorkeled,4,0.0076956,0.060649998,9.159000397,46.7179985,1,196.076004,577401,2,1875.061035,20.65613556,113.3000031,366.6799927,0.613,434001,4930200
rear,OC,2-MC,Mid-Coast,10,Alsea,2912,24652,1,2912,23886644,Nettle Cr,Mouth,"Nettle Cr, Trib A",Drift Cr,1999,246,Snorkeled,4,0.066614583,0.060649998,6.868000031,49.0509987,1,469.7430115,577401,2,2077.950928,15.44390011,219.9700012,302.9700012,0.855,435830,4928247
rear,OC,2-MC,Mid-Coast,10,Alsea,36491,24657.69922,1,36491,23886496,Drift Cr,"Drift Cr, S Fk","Drift Cr, N Fk",Alsea R,2012,607,Snorkeled,4,0.051793359,0.07119,8.015999794,53.1930008,1,188.9720001,577401,2,1412.222046,16.06343842,205.6799927,354.6700134,0.622,437076,4924645
rear,OC,2-MC,Mid-Coast,10,Alsea,39710,24665,1,39710,23886766,Arnold Cr,Sudan Cr,Headwaters,Alsea R,2008,9,Snorkeled,4,0.047671281,0.062600002,4.900000095,15.651,1,2067.416016,319146,2,2435.888916,16.10288429,128.1000061,186.3399963,0.416,424226,4916062
rear,OC,2-MC,Mid-Coast,10,Alsea,40234,24670,2,40234,23886772,Bear Cr,Mouth,Headwaters,Canal Cr,2010,59,Snorkeled,3,0.05844127,0.117509998,4.551000118,22.4489994,1,4177.393066,314390,2,2021.937012,15.22710609,78.36000061,387.4400024,0.136,424409,4913835
rear,OC,2-MC,Mid-Coast,10,Alsea,2949,24685,1,2949,23886292,Hatchery Cr,Mouth,Headwaters,Alsea R,1999,0,Snorkeled,7,1.00E-05,0.01238,47.1609993,26.9379997,1,4081.649902,314390,2,1881.495972,19.72320175,186.8200073,235.1699982,0.586,430261,4917006
rear,OC,2-MC,Mid-Coast,10,Alsea,2949,24685,1,2949,23886292,Hatchery Cr,Mouth,Headwaters,Alsea R,2002,3,Snorkeled,7,1.00E-05,0.01238,47.1609993,26.9379997,1,4081.649902,314390,2,1881.495972,22.89805603,95.91000366,232.0399933,0.586,430261,4917006
rear,OC,2-MC,Mid-Coast,10,Alsea,2950,24691,1,2950,23886462,Scott Cr,Mouth,"Scott Cr, E Fk",Alsea R,2009,45,Snorkeled,5,0.0198186,0.05511,13.90799999,30.8859997,1,18491.41016,457768,2,1794.760986,19.83699608,92.04000092,272.3900146,0.136,433708,4916666
rear,OC,2-MC,Mid-Coast,10,Alsea,2953,24692,5,2953,23886464,"Scott Cr, E Fk",Mouth,Headwaters,Scott Cr,1998,0,Snorkeled,4,0.050950062,0.122879997,7.954999924,37.5369987,1,6684.123047,457768,2,1411.822998,17.92663765,82.16999817,231.1100006,0.136,437059,4919492
rear,OC,2-MC,Mid-Coast,10,Alsea,2953,24692,5,2953,23886464,"Scott Cr, E Fk",Mouth,Headwaters,Scott Cr,2007,0,Snorkeled,4,0.050950062,0.122879997,7.954999924,37.5369987,1,6684.123047,457768,2,1411.822998,18.45426178,107.4400024,185.0200043,0.136,437059,4919492
rear,OC,2-MC,Mid-Coast,10,Alsea,2963,24695,1,2963,23886774,Brush Cr,Mouth,Headwaters,Alsea R,2007,0,Snorkeled,3,0.05519826,0.149220005,4.012000084,37.3260002,1,26.28700066,457768,2,2132.36499,19.84158707,97.69999695,175.9700012,0.993,431851,4914683
rear,OC,2-MC,Mid-Coast,10,Alsea,2970,24708,2.0999999,2970,23886846,Bear Cr,Mouth,Headwaters,Five Rivers,2006,3,Snorkeled,3,0.06387832,0.176679999,3.688999891,45.2919998,1,3162.941895,4025313.5,2,1994.243042,19.77425575,99.63999939,182.0500031,0.448846154,437884,4911813
rear,OC,2-MC,Mid-Coast,10,Alsea,2985,24721.40039,1.1,2985,23886560,Camp Cr,"Camp Cr, Trib A","Camp Cr, Trib B",,2001,625,Snorkeled,4,0.029824199,0.035080001,4.875,58.5439987,1,435.0580139,344300,3,2017.083008,17.50926781,65.58999634,178.9400024,0.575,439459,4903907
rear,OC,2-MC,Mid-Coast,10,Alsea,2985,24721.40039,1.1,2985,23886560,Camp Cr,"Camp Cr, Trib A","Camp Cr, Trib B",,2010,452,Snorkeled,4,0.029824199,0.035080001,4.875,58.5439987,1,435.0580139,344300,3,2017.083008,16.78319359,67.83000183,346.7200012,0.575,439459,4903907
rear,OC,2-MC,Mid-Coast,10,Alsea,2986,24724,1,2986,23886352,Lobster Cr,Camp Cr,"Lobster Cr, Trib G",Five Rivers,2001,10,Snorkeled,5,0.00349807,0.039340001,20.07600021,54.4749985,1,3481.060059,344300,3,1836.237061,18.96906471,73.31999969,195.3000031,0.674,439103,4907301
rear,OC,2-MC,Mid-Coast,10,Alsea,40983,24724.59961,1,40983,23886352,"Lobster Cr, Trib D",Mouth,Headwaters,Lobster Cr,2013,304,Snorkeled,5,0.00349807,0.039340001,19.31699944,57.2200012,1,3481.060059,344300,3,1836.237061,20.85947037,68.66999817,246.4299927,0.58,440678,4907416
rear,OC,2-MC,Mid-Coast,10,Alsea,2989,24727,2,2989,23886580,Little Lobster Cr,Mouth,Briar Cr,Lobster Cr,1999,40,Snorkeled,4,0.00620965,0.040959999,8.942000389,60.8470001,1,432.9559937,344300,3,1758.18396,17.59591103,146.9400024,192.3099976,0.604,443332,4906319
rear,OC,2-MC,Mid-Coast,10,Alsea,2989,24727,2,2989,23886580,Little Lobster Cr,Mouth,Briar Cr,Lobster Cr,2002,287,Snorkeled,4,0.00620965,0.040959999,8.942000389,60.8470001,1,432.9559937,344300,3,1758.18396,20.04911232,78.54000092,167.0399933,0.604,443332,4906319
rear,OC,2-MC,Mid-Coast,10,Alsea,2989,24727,2,2989,23886580,Little Lobster Cr,Mouth,Briar Cr,Lobster Cr,2005,284,Snorkeled,4,0.00620965,0.040959999,8.942000389,60.8470001,1,432.9559937,344300,3,1758.18396,20.60172844,84.38999939,279.5100098,0.604,443332,4906319
rear,OC,2-MC,Mid-Coast,10,Alsea,2989,24727,2,2989,23886580,Little Lobster Cr,Mouth,Briar Cr,Lobster Cr,2011,522,Snorkeled,4,0.00620965,0.040959999,8.942000389,60.8470001,1,432.9559937,344300,3,1758.18396,16.97615433,99.29000092,291.019989,0.604,443332,4906319
rear,OC,2-MC,Mid-Coast,10,Alsea,3002,24731,2,3002,23886358,Preacher Cr,Mouth,Jasper Cr,Lobster Cr,2005,449,Snorkeled,4,0.041561179,0.039340001,8.395999908,63.8950005,1,835.0360107,698428,4,1667.535034,18.88977051,84.38999939,279.5100098,0.909,442355,4902856
rear,OC,2-MC,Mid-Coast,10,Alsea,39729,24733.59961,1,39729,23886358,Preacher Cr,"Preacher Cr, Trib F",Headwaters,Lobster Cr,2008,434,Snorkeled,4,0.041561179,0.039340001,5.487999916,66.4160004,1,835.0360107,698428,4,1667.535034,17.67299461,99.15000153,194.9400024,0.879,441024,4901066
rear,OC,2-MC,Mid-Coast,10,Alsea,3021,24744,2,3021,23886370,Lobster Cr,Bear Cr,"Lobster Cr, E Fk",Five Rivers,2006,3419,Snorkeled,5,0.016307769,0.066749997,12.4289999,74.6480026,1,1774.188965,698428,3,1551.418945,19.28670883,105.2600021,189.3000031,0.585,449007,4900543
rear,OC,2-MC,Mid-Coast,10,Alsea,3022,24744,2,3022,23886370,Lobster Cr,Bear Cr,"Lobster Cr, E Fk",Five Rivers,2002,1549,Snorkeled,5,0.016307769,0.066749997,12.86900043,73.2440033,1,1774.188965,698428,3,1551.418945,18.66252899,84.95999908,194.7299957,0.63,448160,4901169
rear,OC,2-MC,Mid-Coast,10,Alsea,3030,24745,2,3030,23887140,"Lobster Cr, E Fk",Mouth,Headwaters,Lobster Cr,1998,0,Snorkeled,4,0.077863529,0.195979998,7.422999859,78.1429977,1,84.19400024,698428,3,1488.128052,16.00032997,85.04000092,224.0500031,0.626,451425,4900177
rear,OC,2-MC,Mid-Coast,10,Alsea,3030,24745,2,3030,23887140,"Lobster Cr, E Fk",Mouth,Headwaters,Lobster Cr,2001,0,Snorkeled,4,0.077863529,0.195979998,7.422999859,78.1429977,1,84.19400024,698428,3,1488.128052,14.30980206,74.56999969,214.7799988,0.626,451425,4900177
rear,OC,2-MC,Mid-Coast,10,Alsea,3030,24745,2,3030,23887140,"Lobster Cr, E Fk",Mouth,Headwaters,Lobster Cr,2004,443,Snorkeled,4,0.077863529,0.195979998,7.422999859,78.1429977,1,84.19400024,698428,3,1488.128052,16.29760551,85.72000122,200.5,0.626,451425,4900177
rear,OC,2-MC,Mid-Coast,10,Alsea,3030,24745,2,3030,23887140,"Lobster Cr, E Fk",Mouth,Headwaters,Lobster Cr,2010,89,Snorkeled,4,0.077863529,0.195979998,7.422999859,78.1429977,1,84.19400024,698428,3,1488.128052,14.60695839,73.91000366,368.8699951,0.626,451425,4900177
